Shop-ID;Brand;Country;Postcode;City;Street and Housenumber;Complete adress;With brand
5995370;McDonald's;DE;20095;Hamburg;Glockengiesserwall 8-10;Glockengiesserwall 8-10 20095 Hamburg;McDonald's Glockengiesserwall 8-10 20095 Hamburg
5995371;McDonald's;DE;20095;Hamburg;Ida-Ehre-Platz 10;Ida-Ehre-Platz 10 20095 Hamburg;McDonald's Ida-Ehre-Platz 10 20095 Hamburg
5994589;McDonald's;DE;20097;Hamburg;Adenauer Allee 78;Adenauer Allee 78 20097 Hamburg;McDonald's Adenauer Allee 78 20097 Hamburg
5994590;McDonald's;DE;20097;Hamburg;Amsinckstr. 73;Amsinckstr. 73 20097 Hamburg;McDonald's Amsinckstr. 73 20097 Hamburg
5994591;McDonald's;DE;20097;Hamburg;Beim Strohhause 8;Beim Strohhause 8 20097 Hamburg;McDonald's Beim Strohhause 8 20097 Hamburg
5995372;McDonald's;DE;20354;Hamburg;Theodor-Heuss-Platz 3;Theodor-Heuss-Platz 3 20354 Hamburg;McDonald's Theodor-Heuss-Platz 3 20354 Hamburg
5995373;McDonald's;DE;20357;Hamburg;Schulterblatt;Schulterblatt 20357 Hamburg;McDonald's Schulterblatt 20357 Hamburg
5995374;McDonald's;DE;20359;Hamburg;Reeperbahn 59;Reeperbahn 59 20359 Hamburg;McDonald's Reeperbahn 59 20359 Hamburg
5995375;McDonald's;DE;20537;Hamburg;Eiffestr. 440;Eiffestr. 440 20537 Hamburg;McDonald's Eiffestr. 440 20537 Hamburg
5995261;McDonald's;DE;21029;Hamburg;Lehfeld 2;Lehfeld 2 21029 Hamburg;McDonald's Lehfeld 2 21029 Hamburg
5995190;McDonald's;DE;21029;Hamburg;Weidenbaumsweg 14;Weidenbaumsweg 14 21029 Hamburg;McDonald's Weidenbaumsweg 14 21029 Hamburg
5995262;McDonald's;DE;21031;Hamburg;Alte Holstenstr. 30-32;Alte Holstenstr. 30-32 21031 Hamburg;McDonald's Alte Holstenstr. 30-32 21031 Hamburg
5995376;McDonald's;DE;21073;Hamburg;Moorstr. 4;Moorstr. 4 21073 Hamburg;McDonald's Moorstr. 4 21073 Hamburg
5995664;McDonald's;DE;21073;Hamburg;Seeveplatz 1;Seeveplatz 1 21073 Hamburg;McDonald's Seeveplatz 1 21073 Hamburg
5995930;McDonald's;DE;21075;Hamburg;Stader Str. 256;Stader Str. 256 21075 Hamburg;McDonald's Stader Str. 256 21075 Hamburg
5995377;McDonald's;DE;21077;Hamburg;Lüneburgerstr. 39;Lüneburgerstr. 39 21077 Hamburg;McDonald's Lüneburgerstr. 39 21077 Hamburg
5995665;McDonald's;DE;21077;Hamburg;Winsener Str. 231;Winsener Str. 231 21077 Hamburg;McDonald's Winsener Str. 231 21077 Hamburg
5994592;McDonald's;DE;21109;Hamburg;Dratelnstr. 31A;Dratelnstr. 31A 21109 Hamburg;McDonald's Dratelnstr. 31A 21109 Hamburg
5995780;McDonald's;DE;21149;Hamburg;Cuxhavener Str. 382;Cuxhavener Str. 382 21149 Hamburg;McDonald's Cuxhavener Str. 382 21149 Hamburg
5995663;McDonald's;DE;21244;Dibbersen;Harburger Str. 19;Harburger Str. 19 21244 Dibbersen;McDonald's Harburger Str. 19 21244 Dibbersen
5995378;McDonald's;DE;21335;Lüneburg;Am Sande 3;Am Sande 3 21335 Lüneburg;McDonald's Am Sande 3 21335 Lüneburg
5995379;McDonald's;DE;21337;Lüneburg;Bahnhofstrasse 10;Bahnhofstrasse 10 21337 Lüneburg;McDonald's Bahnhofstrasse 10 21337 Lüneburg
5995380;McDonald's;DE;21339;Lüneburg;Bei Der Pferdehütte 1-3;Bei Der Pferdehütte 1-3 21339 Lüneburg;McDonald's Bei Der Pferdehütte 1-3 21339 Lüneburg
5995381;McDonald's;DE;21423;Winsen;Max-Plankstr. 12;Max-Plankstr. 12 21423 Winsen;McDonald's Max-Plankstr. 12 21423 Winsen
5995263;McDonald's;DE;21465;Wentorf;Immenberg 2;Immenberg 2 21465 Wentorf;McDonald's Immenberg 2 21465 Wentorf
5995382;McDonald's;DE;21502;Geesthacht;Düneberger Str.119;Düneberger Str.119 21502 Geesthacht;McDonald's Düneberger Str.119 21502 Geesthacht
5995191;McDonald's;DE;21509;Glinde;Gutenbergstr. 1A;Gutenbergstr. 1A 21509 Glinde;McDonald's Gutenbergstr. 1A 21509 Glinde
5994648;McDonald's;DE;21614;Buxtehude;Bahnhofstr. 47;Bahnhofstr. 47 21614 Buxtehude;McDonald's Bahnhofstr. 47 21614 Buxtehude
5994649;McDonald's;DE;21614;Buxtehude;Lüneburger Schanze 10;Lüneburger Schanze 10 21614 Buxtehude;McDonald's Lüneburger Schanze 10 21614 Buxtehude
5995666;McDonald's;DE;21629;Rade;Schlepelsberg 4-6;Schlepelsberg 4-6 21629 Rade;McDonald's Schlepelsberg 4-6 21629 Rade
5994650;McDonald's;DE;21680;Stade;Harburger Str. 184;Harburger Str. 184 21680 Stade;McDonald's Harburger Str. 184 21680 Stade
5994597;McDonald's;DE;22041;Hamburg;U-Bahnhof Wandsbek Markt Zob;U-Bahnhof Wandsbek Markt Zob 22041 Hamburg;McDonald's U-Bahnhof Wandsbek Markt Zob 22041 Hamburg
5994596;McDonald's;DE;22041;Hamburg;Wandsbeker Marktstr. 109;Wandsbeker Marktstr. 109 22041 Hamburg;McDonald's Wandsbeker Marktstr. 109 22041 Hamburg
5995594;McDonald's;DE;22043;Hamburg;Barsbütteler Str. 45;Barsbütteler Str. 45 22043 Hamburg;McDonald's Barsbütteler Str. 45 22043 Hamburg
5995383;McDonald's;DE;22045;Hamburg;Ahrensburger Str. 156;Ahrensburger Str. 156 22045 Hamburg;McDonald's Ahrensburger Str. 156 22045 Hamburg
5995384;McDonald's;DE;22047;Hamburg;Friedrich-Ebert-Damm 101;Friedrich-Ebert-Damm 101 22047 Hamburg;McDonald's Friedrich-Ebert-Damm 101 22047 Hamburg
5994578;McDonald's;DE;22083;Hamburg;Hamburgerstr. 19-47;Hamburgerstr. 19-47 22083 Hamburg;McDonald's Hamburgerstr. 19-47 22083 Hamburg
5994594;McDonald's;DE;22087;Hamburg;Mundsburger Damm 67;Mundsburger Damm 67 22087 Hamburg;McDonald's Mundsburger Damm 67 22087 Hamburg
5995276;McDonald's;DE;22111;Hamburg;Billstedter Hauptstr. 23-25;Billstedter Hauptstr. 23-25 22111 Hamburg;McDonald's Billstedter Hauptstr. 23-25 22111 Hamburg
5995595;McDonald's;DE;22111;Hamburg;Möllner Landstr. 7A;Möllner Landstr. 7A 22111 Hamburg;McDonald's Möllner Landstr. 7A 22111 Hamburg
5995596;McDonald's;DE;22113;Oststeinbek;Willinghusener Weg;Willinghusener Weg 22113 Oststeinbek;McDonald's Willinghusener Weg 22113 Oststeinbek
5995597;McDonald's;DE;22143;Hamburg;Sieker Landstr. 126;Sieker Landstr. 126 22143 Hamburg;McDonald's Sieker Landstr. 126 22143 Hamburg
5994598;McDonald's;DE;22159;Hamburg;August-Krogmann-Str. 10;August-Krogmann-Str. 10 22159 Hamburg;McDonald's August-Krogmann-Str. 10 22159 Hamburg
5995385;McDonald's;DE;22305;Hamburg;Fuhlsbüttlerstr. 112;Fuhlsbüttlerstr. 112 22305 Hamburg;McDonald's Fuhlsbüttlerstr. 112 22305 Hamburg
5995386;McDonald's;DE;22309;Hamburg;Steilshooper Allee 5-7;Steilshooper Allee 5-7 22309 Hamburg;McDonald's Steilshooper Allee 5-7 22309 Hamburg
5994595;McDonald's;DE;22339;Hamburg;Poppenbütteler Weg 94;Poppenbütteler Weg 94 22339 Hamburg;McDonald's Poppenbütteler Weg 94 22339 Hamburg
5994593;McDonald's;DE;22415;Hamburg;Langenhorner Chaussee 287;Langenhorner Chaussee 287 22415 Hamburg;McDonald's Langenhorner Chaussee 287 22415 Hamburg
5995387;McDonald's;DE;22459;Hamburg;Paul-Sorge-Str. 8;Paul-Sorge-Str. 8 22459 Hamburg;McDonald's Paul-Sorge-Str. 8 22459 Hamburg
5995388;McDonald's;DE;22523;Hamburg;Alte Elbgaustr. 1-3;Alte Elbgaustr. 1-3 22523 Hamburg;McDonald's Alte Elbgaustr. 1-3 22523 Hamburg
5995636;McDonald's;DE;22523;Hamburg;Hörgensweg 10;Hörgensweg 10 22523 Hamburg;McDonald's Hörgensweg 10 22523 Hamburg
5995634;McDonald's;DE;22525;Hamburg;Kieler Str. 191-193;Kieler Str. 191-193 22525 Hamburg;McDonald's Kieler Str. 191-193 22525 Hamburg
5995389;McDonald's;DE;22529;Hamburg;Kollaustr. 25;Kollaustr. 25 22529 Hamburg;McDonald's Kollaustr. 25 22529 Hamburg
5995632;McDonald's;DE;22547;Hamburg;Luruper Hauptstr. 97;Luruper Hauptstr. 97 22547 Hamburg;McDonald's Luruper Hauptstr. 97 22547 Hamburg
5995631;McDonald's;DE;22761;Hamburg;Stresemannstr. 354;Stresemannstr. 354 22761 Hamburg;McDonald's Stresemannstr. 354 22761 Hamburg
5995390;McDonald's;DE;22765;Hamburg;Paul-Nevermann-Platz;Paul-Nevermann-Platz 22765 Hamburg;McDonald's Paul-Nevermann-Platz 22765 Hamburg
5995391;McDonald's;DE;22765;Hamburg;Scheel-Plessen-Str.;Scheel-Plessen-Str. 22765 Hamburg;McDonald's Scheel-Plessen-Str. 22765 Hamburg
5994856;McDonald's;DE;22850;Norderstedt;Berliner Allee 43;Berliner Allee 43 22850 Norderstedt;McDonald's Berliner Allee 43 22850 Norderstedt
5994644;McDonald's;DE;22880;Wedel;Rissener Str.96-98;Rissener Str.96-98 22880 Wedel;McDonald's Rissener Str.96-98 22880 Wedel
5995392;McDonald's;DE;22926;Ahrensburg;Hamburger Str.159;Hamburger Str.159 22926 Ahrensburg;McDonald's Hamburger Str.159 22926 Ahrensburg
5995393;McDonald's;DE;22965;Todendorf;Herbertweg;Herbertweg 22965 Todendorf;McDonald's Herbertweg 22965 Todendorf
5995856;McDonald's;DE;23552;Lübeck;Breite Str. 25;Breite Str. 25 23552 Lübeck;McDonald's Breite Str. 25 23552 Lübeck
5995855;McDonald's;DE;23552;Lübeck;Holstenstr. 20;Holstenstr. 20 23552 Lübeck;McDonald's Holstenstr. 20 23552 Lübeck
5995857;McDonald's;DE;23554;Lübeck;Bei Der Lohmühle 21B;Bei Der Lohmühle 21B 23554 Lübeck;McDonald's Bei Der Lohmühle 21B 23554 Lübeck
5995858;McDonald's;DE;23556;Lübeck;Ziegelstr. 232;Ziegelstr. 232 23556 Lübeck;McDonald's Ziegelstr. 232 23556 Lübeck
5995859;McDonald's;DE;23558;Lübeck;Am Bahnhof 2;Am Bahnhof 2 23558 Lübeck;McDonald's Am Bahnhof 2 23558 Lübeck
5995860;McDonald's;DE;23560;Lübeck;Hinter Den Kirschkaten 2;Hinter Den Kirschkaten 2 23560 Lübeck;McDonald's Hinter Den Kirschkaten 2 23560 Lübeck
5995275;McDonald's;DE;23701;Eutin;Röntgenstraße  2;Röntgenstraße  2 23701 Eutin;McDonald's Röntgenstraße  2 23701 Eutin
5994902;McDonald's;DE;23730;Neustadt;Eutiner Str. 57-59;Eutiner Str. 57-59 23730 Neustadt;McDonald's Eutiner Str. 57-59 23730 Neustadt
5995734;McDonald's;DE;23758;Oldenburg-Holstein;Dannauer Bruch 1;Dannauer Bruch 1 23758 Oldenburg-Holstein;McDonald's Dannauer Bruch 1 23758 Oldenburg-Holstein
5995862;McDonald's;DE;23769;Burg Auf Fehmarn;Landkirchener Weg 44;Landkirchener Weg 44 23769 Burg Auf Fehmarn;McDonald's Landkirchener Weg 44 23769 Burg Auf Fehmarn
5995394;McDonald's;DE;23782;Bad Segeberg;Hamburger Str. 107;Hamburger Str. 107 23782 Bad Segeberg;McDonald's Hamburger Str. 107 23782 Bad Segeberg
5995395;McDonald's;DE;23858;Reinfeld;An Der Autobahn;An Der Autobahn 23858 Reinfeld;McDonald's An Der Autobahn 23858 Reinfeld
5995396;McDonald's;DE;23909;Ratzeburg;Am Rackerschlag 2;Am Rackerschlag 2 23909 Ratzeburg;McDonald's Am Rackerschlag 2 23909 Ratzeburg
5994924;McDonald's;DE;23968;Wismar;Zierower Landstr. 3;Zierower Landstr. 3 23968 Wismar;McDonald's Zierower Landstr. 3 23968 Wismar
5994925;McDonald's;DE;23970;Wismar;Am Kleinen Stadtfeld 11;Am Kleinen Stadtfeld 11 23970 Wismar;McDonald's Am Kleinen Stadtfeld 11 23970 Wismar
5995116;McDonald's;DE;24103;Kiel;Holstenbrücke 3;Holstenbrücke 3 24103 Kiel;McDonald's Holstenbrücke 3 24103 Kiel
5994950;McDonald's;DE;24103;Kiel;Sophienblatt 25-27;Sophienblatt 25-27 24103 Kiel;McDonald's Sophienblatt 25-27 24103 Kiel
5995117;McDonald's;DE;24113;Kiel;Mühlendamm 1;Mühlendamm 1 24113 Kiel;McDonald's Mühlendamm 1 24113 Kiel
5995118;McDonald's;DE;24114;Kiel;Kaistr. 54;Kaistr. 54 24114 Kiel;McDonald's Kaistr. 54 24114 Kiel
5995115;McDonald's;DE;24118;Kiel;Gutenbergstr. 82A;Gutenbergstr. 82A 24118 Kiel;McDonald's Gutenbergstr. 82A 24118 Kiel
5995121;McDonald's;DE;24143;Kiel;Theodor-Heuss-Ring 118;Theodor-Heuss-Ring 118 24143 Kiel;McDonald's Theodor-Heuss-Ring 118 24143 Kiel
5995119;McDonald's;DE;24223;Schwentinental;Dieselstr. 4;Dieselstr. 4 24223 Schwentinental;McDonald's Dieselstr. 4 24223 Schwentinental
5994805;McDonald's;DE;24340;Eckernförde;Noorstr. 15;Noorstr. 15 24340 Eckernförde;McDonald's Noorstr. 15 24340 Eckernförde
5994947;McDonald's;DE;24376;Kappeln;Eckernförder Str.9B;Eckernförder Str.9B 24376 Kappeln;McDonald's Eckernförder Str.9B 24376 Kappeln
5994857;McDonald's;DE;24534;Neumünster;Brückenstr. 2;Brückenstr. 2 24534 Neumünster;McDonald's Brückenstr. 2 24534 Neumünster
5995969;McDonald's;DE;24534;Neumünster;Konrad-Adenauer-Platz;Konrad-Adenauer-Platz 24534 Neumünster;McDonald's Konrad-Adenauer-Platz 24534 Neumünster
5994858;McDonald's;DE;24539;Neumünster;Altonaer Str. 141-143;Altonaer Str. 141-143 24539 Neumünster;McDonald's Altonaer Str. 141-143 24539 Neumünster
5994891;McDonald's;DE;24558;Henstedt-Ulzburg;Gutenberg Str. 5 B;Gutenberg Str. 5 B 24558 Henstedt-Ulzburg;McDonald's Gutenberg Str. 5 B 24558 Henstedt-Ulzburg
5995789;McDonald's;DE;24782;Büdelsdorf;Am Ahlmannkai 1A;Am Ahlmannkai 1A 24782 Büdelsdorf;McDonald's Am Ahlmannkai 1A 24782 Büdelsdorf
5994806;McDonald's;DE;24837;Schleswig;Schleidörferstr. 1A;Schleidörferstr. 1A 24837 Schleswig;McDonald's Schleidörferstr. 1A 24837 Schleswig
5995851;McDonald's;DE;24937;Flensburg;Grosse Str. 1;Grosse Str. 1 24937 Flensburg;McDonald's Grosse Str. 1 24937 Flensburg
5995823;McDonald's;DE;24937;Flensburg;Holm 57-61;Holm 57-61 24937 Flensburg;McDonald's Holm 57-61 24937 Flensburg
5995852;McDonald's;DE;24941;Flensburg;Am Friedenshügel 3;Am Friedenshügel 3 24941 Flensburg;McDonald's Am Friedenshügel 3 24941 Flensburg
5995853;McDonald's;DE;24941;Flensburg;Langenberger Weg 4;Langenberger Weg 4 24941 Flensburg;McDonald's Langenberger Weg 4 24941 Flensburg
5995769;McDonald's;DE;24944;Flensburg;Wasserlooslück 2 A;Wasserlooslück 2 A 24944 Flensburg;McDonald's Wasserlooslück 2 A 24944 Flensburg
5995397;McDonald's;DE;25337;Elmshorn;Lise-Meitner-Str. 1;Lise-Meitner-Str. 1 25337 Elmshorn;McDonald's Lise-Meitner-Str. 1 25337 Elmshorn
5995398;McDonald's;DE;25348;Glückstadt;Wiebeke-Kruse-Str. 1;Wiebeke-Kruse-Str. 1 25348 Glückstadt;McDonald's Wiebeke-Kruse-Str. 1 25348 Glückstadt
5995633;McDonald's;DE;25421;Pinneberg;Friedrich-Ebert-Str. 54;Friedrich-Ebert-Str. 54 25421 Pinneberg;McDonald's Friedrich-Ebert-Str. 54 25421 Pinneberg
5995970;McDonald's;DE;25451;Quickborn;Gewerbegebiet Halenberg;Gewerbegebiet Halenberg 25451 Quickborn;McDonald's Gewerbegebiet Halenberg 25451 Quickborn
5994939;McDonald's;DE;25524;Itzehoe;Am Brookhafen 6;Am Brookhafen 6 25524 Itzehoe;McDonald's Am Brookhafen 6 25524 Itzehoe
5994938;McDonald's;DE;25524;Itzehoe;Feldschmiedekamp 6;Feldschmiedekamp 6 25524 Itzehoe;McDonald's Feldschmiedekamp 6 25524 Itzehoe
5994760;McDonald's;DE;25541;Brunsbüttel;Olaf-Palme-Allee 4;Olaf-Palme-Allee 4 25541 Brunsbüttel;McDonald's Olaf-Palme-Allee 4 25541 Brunsbüttel
5994758;McDonald's;DE;25746;Heide;Friedrichstr. 28;Friedrichstr. 28 25746 Heide;McDonald's Friedrichstr. 28 25746 Heide
5994761;McDonald's;DE;25746;Heide;Süderdamm 4;Süderdamm 4 25746 Heide;McDonald's Süderdamm 4 25746 Heide
5994759;McDonald's;DE;25813;Husum;Flensburger Chaussee 40;Flensburger Chaussee 40 25813 Husum;McDonald's Flensburger Chaussee 40 25813 Husum
5995854;McDonald's;DE;25821;Bredstedt;Herrmannstr. 55;Herrmannstr. 55 25821 Bredstedt;McDonald's Herrmannstr. 55 25821 Bredstedt
5994789;McDonald's;DE;25920;Risum-Lindholm;An Der B5;An Der B5 25920 Risum-Lindholm;McDonald's An Der B5 25920 Risum-Lindholm
5994790;McDonald's;DE;25980;Westerland;Friedrich Str. 36;Friedrich Str. 36 25980 Westerland;McDonald's Friedrich Str. 36 25980 Westerland
5995604;McDonald's;DE;26122;Oldenburg;Bahnhofsplatz 12 D;Bahnhofsplatz 12 D 26122 Oldenburg;McDonald's Bahnhofsplatz 12 D 26122 Oldenburg
5995601;McDonald's;DE;26122;Oldenburg;Lange Str. 7;Lange Str. 7 26122 Oldenburg;McDonald's Lange Str. 7 26122 Oldenburg
5995605;McDonald's;DE;26125;Oldenburg;Wilhelmshavener Heerstr. 25;Wilhelmshavener Heerstr. 25 26125 Oldenburg;McDonald's Wilhelmshavener Heerstr. 25 26125 Oldenburg
5995602;McDonald's;DE;26129;Oldenburg;Am Tegelbusch 1;Am Tegelbusch 1 26129 Oldenburg;McDonald's Am Tegelbusch 1 26129 Oldenburg
5995603;McDonald's;DE;26135;Oldenburg;Bremer Heerstr. 297;Bremer Heerstr. 297 26135 Oldenburg;McDonald's Bremer Heerstr. 297 26135 Oldenburg
5994634;McDonald's;DE;26169;Friesoythe;Huntestr. 2;Huntestr. 2 26169 Friesoythe;McDonald's Huntestr. 2 26169 Friesoythe
5995399;McDonald's;DE;26316;Varel;Gertrud-Barthel-Str. 5;Gertrud-Barthel-Str. 5 26316 Varel;McDonald's Gertrud-Barthel-Str. 5 26316 Varel
5995288;McDonald's;DE;26382;Wilhelmshaven;Bahnhofstr. 10;Bahnhofstr. 10 26382 Wilhelmshaven;McDonald's Bahnhofstr. 10 26382 Wilhelmshaven
5995289;McDonald's;DE;26389;Wilhelmshaven;Güterstr. 51;Güterstr. 51 26389 Wilhelmshaven;McDonald's Güterstr. 51 26389 Wilhelmshaven
5995241;McDonald's;DE;26441;Jever;Am Bullhamm 1A;Am Bullhamm 1A 26441 Jever;McDonald's Am Bullhamm 1A 26441 Jever
5995400;McDonald's;DE;26506;Norden;Gewerbestr. 9;Gewerbestr. 9 26506 Norden;McDonald's Gewerbestr. 9 26506 Norden
5995401;McDonald's;DE;26603;Aurich;Emder Str. 21;Emder Str. 21 26603 Aurich;McDonald's Emder Str. 21 26603 Aurich
5995313;McDonald's;DE;26655;Westerstede;Ammerlandallee 16;Ammerlandallee 16 26655 Westerstede;McDonald's Ammerlandallee 16 26655 Westerstede
5995402;McDonald's;DE;26721;Emden;Herderstr. 2;Herderstr. 2 26721 Emden;McDonald's Herderstr. 2 26721 Emden
5995006;McDonald's;DE;26789;Leer;Papenburger Str. 1;Papenburger Str. 1 26789 Leer;McDonald's Papenburger Str. 1 26789 Leer
5994853;McDonald's;DE;26871;Papenburg;Deverweg 45;Deverweg 45 26871 Papenburg;McDonald's Deverweg 45 26871 Papenburg
5995927;McDonald's;DE;26954;Nordenham;An Der Sielbrücke 3;An Der Sielbrücke 3 26954 Nordenham;McDonald's An Der Sielbrücke 3 26954 Nordenham
5995831;McDonald's;DE;27211;Bassum;Industriestr. 23;Industriestr. 23 27211 Bassum;McDonald's Industriestr. 23 27211 Bassum
5995832;McDonald's;DE;27232;Sulingen;Friedrich-Tietjenstr. 17;Friedrich-Tietjenstr. 17 27232 Sulingen;McDonald's Friedrich-Tietjenstr. 17 27232 Sulingen
5995828;McDonald's;DE;27283;Verden;Hamburger Str. 55;Hamburger Str. 55 27283 Verden;McDonald's Hamburger Str. 55 27283 Verden
5995829;McDonald's;DE;27356;Rotenburg-Wümme;Rönnebrocksweg 3;Rönnebrocksweg 3 27356 Rotenburg-Wümme;McDonald's Rönnebrocksweg 3 27356 Rotenburg-Wümme
5995403;McDonald's;DE;27404;Bockel;Gewerbegebiet An Der Bab 1;Gewerbegebiet An Der Bab 1 27404 Bockel;McDonald's Gewerbegebiet An Der Bab 1 27404 Bockel
5994651;McDonald's;DE;27432;Bremervörde;Zeppelinstr. 6;Zeppelinstr. 6 27432 Bremervörde;McDonald's Zeppelinstr. 6 27432 Bremervörde
5995976;McDonald's;DE;27472;Cuxhaven;Konrad-Adenauer-Allee 2;Konrad-Adenauer-Allee 2 27472 Cuxhaven;McDonald's Konrad-Adenauer-Allee 2 27472 Cuxhaven
5995977;McDonald's;DE;27472;Cuxhaven;Papenstr. 145-147;Papenstr. 145-147 27472 Cuxhaven;McDonald's Papenstr. 145-147 27472 Cuxhaven
5995007;McDonald's;DE;27568;Bremerhaven;Bürgerm.-Smidt-Str. 17;Bürgerm.-Smidt-Str. 17 27568 Bremerhaven;McDonald's Bürgerm.-Smidt-Str. 17 27568 Bremerhaven
5994876;McDonald's;DE;27570;Bremerhaven;Nansenstrasse 2;Nansenstrasse 2 27570 Bremerhaven;McDonald's Nansenstrasse 2 27570 Bremerhaven
5995008;McDonald's;DE;27580;Bremerhaven;Stresemannstr. 293-295;Stresemannstr. 293-295 27580 Bremerhaven;McDonald's Stresemannstr. 293-295 27580 Bremerhaven
5994661;McDonald's;DE;27711;Osterholz-Scharmbeck;Am Pumpelsberg 2;Am Pumpelsberg 2 27711 Osterholz-Scharmbeck;McDonald's Am Pumpelsberg 2 27711 Osterholz-Scharmbeck
5994662;McDonald's;DE;27749;Delmenhorst;Langestr. 27;Langestr. 27 27749 Delmenhorst;McDonald's Langestr. 27 27749 Delmenhorst
5994663;McDonald's;DE;27755;Delmenhorst;Hasporter Damm 187;Hasporter Damm 187 27755 Delmenhorst;McDonald's Hasporter Damm 187 27755 Delmenhorst
5995824;McDonald's;DE;27793;Wildeshausen;Immelmannstr. 19;Immelmannstr. 19 27793 Wildeshausen;McDonald's Immelmannstr. 19 27793 Wildeshausen
5995180;McDonald's;DE;28195;Bremen;Am Dom 6;Am Dom 6 28195 Bremen;McDonald's Am Dom 6 28195 Bremen
5995194;McDonald's;DE;28195;Bremen;Bahnhofstr. 28-31;Bahnhofstr. 28-31 28195 Bremen;McDonald's Bahnhofstr. 28-31 28195 Bremen
5995193;McDonald's;DE;28195;Bremen;Obernstr. 80;Obernstr. 80 28195 Bremen;McDonald's Obernstr. 80 28195 Bremen
5994820;McDonald's;DE;28201;Bremen;Neuenlander Str. 109;Neuenlander Str. 109 28201 Bremen;McDonald's Neuenlander Str. 109 28201 Bremen
5994821;McDonald's;DE;28219;Bremen;Waller Heerstr. 101;Waller Heerstr. 101 28219 Bremen;McDonald's Waller Heerstr. 101 28219 Bremen
5995235;McDonald's;DE;28239;Bremen-Oslebshausen;Piepengraben 9;Piepengraben 9 28239 Bremen-Oslebshausen;McDonald's Piepengraben 9 28239 Bremen-Oslebshausen
5995184;McDonald's;DE;28259;Bremen;Alter Dorfweg 30-50;Alter Dorfweg 30-50 28259 Bremen;McDonald's Alter Dorfweg 30-50 28259 Bremen
5994882;McDonald's;DE;28259;Bremen;Duckwitzstr. 55;Duckwitzstr. 55 28259 Bremen;McDonald's Duckwitzstr. 55 28259 Bremen
5995185;McDonald's;DE;28279;Bremen;Borgwardstr. 1;Borgwardstr. 1 28279 Bremen;McDonald's Borgwardstr. 1 28279 Bremen
5995181;McDonald's;DE;28307;Bremen;Hans-Bredow-Str. 19;Hans-Bredow-Str. 19 28307 Bremen;McDonald's Hans-Bredow-Str. 19 28307 Bremen
5994664;McDonald's;DE;28309;Bremen-Hemelingen;Europaallee 5;Europaallee 5 28309 Bremen-Hemelingen;McDonald's Europaallee 5 28309 Bremen-Hemelingen
5994883;McDonald's;DE;28327;Bremen;Berliner Freiheit 14;Berliner Freiheit 14 28327 Bremen;McDonald's Berliner Freiheit 14 28327 Bremen
5994884;McDonald's;DE;28329;Bremen;In Der Vahr 68;In Der Vahr 68 28329 Bremen;McDonald's In Der Vahr 68 28329 Bremen
5995192;McDonald's;DE;28329;Bremen;Vahrer Str. 197;Vahrer Str. 197 28329 Bremen;McDonald's Vahrer Str. 197 28329 Bremen
5995195;McDonald's;DE;28359;Bremen;Haferwende;Haferwende 28359 Bremen;McDonald's Haferwende 28359 Bremen
5994885;McDonald's;DE;28755;Bremen;Zum Alten Speicher 2;Zum Alten Speicher 2 28755 Bremen;McDonald's Zum Alten Speicher 2 28755 Bremen
5994886;McDonald's;DE;28757;Bremen;Am Rabenfeld 12-14;Am Rabenfeld 12-14 28757 Bremen;McDonald's Am Rabenfeld 12-14 28757 Bremen
5995187;McDonald's;DE;28816;Stuhr-Groß Mackenstadt;Am Schwarzen Moor 3;Am Schwarzen Moor 3 28816 Stuhr-Groß Mackenstadt;McDonald's Am Schwarzen Moor 3 28816 Stuhr-Groß Mackenstadt
5995186;McDonald's;DE;28816;Brinkum;Bremerstr. 107;Bremerstr. 107 28816 Brinkum;McDonald's Bremerstr. 107 28816 Brinkum
5995404;McDonald's;DE;28832;Achim;Gewerbegebiet Achim-Ost;Gewerbegebiet Achim-Ost 28832 Achim;McDonald's Gewerbegebiet Achim-Ost 28832 Achim
5995825;McDonald's;DE;28857;Syke;Herrlichkeit 9;Herrlichkeit 9 28857 Syke;McDonald's Herrlichkeit 9 28857 Syke
5995827;McDonald's;DE;28866;Posthausen-Ottersberg;Posthausen 11;Posthausen 11 28866 Posthausen-Ottersberg;McDonald's Posthausen 11 28866 Posthausen-Ottersberg
5994729;McDonald's;DE;29227;Celle;Siedemeierkamp 3;Siedemeierkamp 3 29227 Celle;McDonald's Siedemeierkamp 3 29227 Celle
5994730;McDonald's;DE;29303;Bergen;Celler Strasse 55;Celler Strasse 55 29303 Bergen;McDonald's Celler Strasse 55 29303 Bergen
5995753;McDonald's;DE;29410;Salzwedel;Magdeburgerstr.7A;Magdeburgerstr.7A 29410 Salzwedel;McDonald's Magdeburgerstr.7A 29410 Salzwedel
5995754;McDonald's;DE;29451;Dannenberg;Develangring 73;Develangring 73 29451 Dannenberg;McDonald's Develangring 73 29451 Dannenberg
5995752;McDonald's;DE;29525;Uelzen;Nord Allee 6;Nord Allee 6 29525 Uelzen;McDonald's Nord Allee 6 29525 Uelzen
5994850;McDonald's;DE;29614;Soltau;Vor Dem Weiherbusch 7;Vor Dem Weiherbusch 7 29614 Soltau;McDonald's Vor Dem Weiherbusch 7 29614 Soltau
5995844;McDonald's;DE;29646;Bispingen;Horstfeldweg 3;Horstfeldweg 3 29646 Bispingen;McDonald's Horstfeldweg 3 29646 Bispingen
